"","collection_id","sample_id","old_sample_id","photo_id_no","skeletal_sample","pub_author","pub_year","collection_period_from","collection_period_to","collection_date","extract_date","extract_method","collected_by","host_group","host_order","host_family","host_genus","host_species","host_id_date","host_id_by","host_id_method","host_id_changed_from_publication","host_id_changed_from","host_morphotype","corallite_size_mm","colony_sex","ocean","country","region","subregion","area","location","site","shelf_position","latitude","longitude","reef_type","avg_depth","depth_min","depth_max","sym_genus_1","sym_genus_2","sym_genus_3","sym_type_1","sym_type_2","sym_type_3","sym_type_id_year","sym_type_author","sym_type_changed_from","comment_field_coral_id","comment_symbiont_profile","comment_sample_processing"
"2062","HL12","HL12_GS039",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2015-05-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_frondens",2020,"Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"2063","HL12","HL12_GS040",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_lordhowensis",2018,"Sampayo","photo",NA,NA,NA,"12.2 (7.6-17.2)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"2064","HL12","HL12_GS041",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Paragoniastrea","Paragoniastrea_australensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,NA,NA,NA
"2065","HL12","HL12_GS042",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Goniastrea","Goniastrea_edwardsi",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c-6",NA,NA,NA,NA,NA,NA,"C1c_extra bands (6) above C1 making it slightly differenf from regular C1c",NA
"2066","HL12","HL12_GS043",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2015-05-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",2020,"Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"2067","HL12","HL12_GS044",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2015-05-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",2020,"Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"2068","HL12","HL12_GS045",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"Stylo_2",NA,NA,NA,NA,NA,NA,NA,NA
"2069","HL12","HL12_GS046",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_echinata",2018,"Sampayo","photo",NA,NA,NA,"17.9 (13.7-25.3)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,"ID? Could also be other mussid",NA,NA
"2070","HL12","HL12_GS047",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Cyphastrea","Cyphastrea_serailia",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,NA,NA,NA
"2071","HL12","HL12_GS048",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Platygyra","Platygyra_daedalea",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"rerun",NA,NA,NA,NA,NA,NA,NA,NA
"2072","HL12","HL12_GS049",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C103a-b",NA,NA,NA,NA,NA,NA,"Stylo 1 samples from GS seem slightly different in profile faint bans",NA
"2073","HL12","HL12_GS050",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Paragoniastrea","Paragoniastrea_australensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,NA,NA,NA
"2074","HL12","HL12_GS051",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",2023,"Sampayo","ORF",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C134",NA,NA,NA,NA,NA,NA,NA,NA
"2075","HL12","HL12_GS052",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Montipora","Montipora_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C164",NA,NA,NA,NA,NA,NA,NA,NA
"2076","HL12","HL12_GS053",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Seriatopora","Seriatopora_hystrix",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3n-hh",NA,NA,NA,NA,NA,NA,NA,NA
"2077","HL12","HL12_GS054",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_nasuta",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,NA,NA,NA
"2078","HL12","HL12_GS055",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Hydnophora","Hydnophora_exesa",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,NA,NA,NA
"2079","HL12","HL12_GS056",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C103a-b",NA,NA,NA,NA,NA,NA,"Stylo 1 samples from GS seem slightly different in profile faint bans",NA
"2080","HL12","HL12_GS057",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_echinata",2018,"Sampayo","photo",NA,NA,NA,"17.9 (11.1-25.7)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,"ID maybe A. bowerbanki (or other mussid genus?)",NA,NA
"2081","HL12","HL12_GS058",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",2023,"Sampayo","ORF",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C134",NA,NA,NA,NA,NA,NA,NA,NA
"2082","HL12","HL12_GS059",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_lordhowensis",2018,"Sampayo","photo",NA,NA,NA,"11.1 (8.6-12.9)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"2083","HL12","HL12_GS060",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Favites","Favites_complanata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,NA,NA,NA
"2084","HL12","HL12_GS061",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_lordhowensis",2018,"Sampayo","photo",NA,NA,NA,"13.6 (9.8-19.2)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"2085","HL12","HL12_GS062",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Poritidae","Goniopora","Goniopora_djiboutiensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"2086","HL12","HL12_GS063",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Montipora","Montipora_turtlensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C164",NA,NA,NA,NA,NA,NA,NA,NA
"2087","HL12","HL12_GS064",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_glauca",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,NA,NA,NA
"2088","HL12","HL12_GS065",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Montipora","Montipora_turtlensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C164",NA,NA,NA,NA,NA,NA,NA,NA
"2089","HL12","HL12_GS066",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Plesiastreidae","Plesiastrea","Plesiastrea_versipora",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,NA,NA,NA
"2090","HL12","HL12_GS067",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Favia","Favia_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,"ID similar to SI085",NA,NA
"2091","HL12","HL12_GS068",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C103a-b",NA,NA,NA,NA,NA,NA,"Stylo 1 samples from GS seem slightly different in profile faint bans",NA
"2092","HL12","HL12_GS069",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",2023,"Sampayo","ORF",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C134",NA,NA,NA,NA,NA,NA,NA,NA
"2093","HL12","HL12_GS070",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Favites","Favites_complanata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,NA,NA,NA
"2094","HL12","HL12_GS071",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Dipsastrea","Dipsastrea_speciosa",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095","HL12","HL12_GS072",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2015-05-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",2020,"Sampayo","photo",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,"2019","Sampayo",NA,NA,NA,NA
"2096","HL12","HL12_GS073",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_lordhowensis",2018,"Sampayo","photo",NA,NA,NA,"10.2 (8.4-12.3)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"2097","HL12","HL12_GS074",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Favia","Favia_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,"ID similar to SI085",NA,NA
"2098","HL12","HL12_GS075",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,"ID?",NA,NA
"2099","HL12","HL12_GS076",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_lordhowensis",2018,"Sampayo","photo",NA,NA,NA,"11.0 (7.3-14.9)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C22a",NA,NA,NA,NA,NA,NA,NA,NA
"2100","HL12","HL12_GS077",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Plesiastreidae","Plesiastrea","Plesiastrea_versipora",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,NA,NA,NA
"2101","HL12","HL12_GS078",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Mussidae","Acanthastrea","Acanthastrea_echinata",2018,"Sampayo","photo",NA,NA,NA,"11.6 (9.0-16.0)",NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,NA,NA,NA
"2102","HL12","HL12_GS079",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,"ID?",NA,NA
"2103","HL12","HL12_GS080",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Montipora","Montipora_turtlensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C164",NA,NA,NA,NA,NA,NA,NA,NA
"2104","HL12","HL12_GS081",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Paragoniastrea","Paragoniastrea_australensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,NA,NA,NA
"2105","HL12","HL12_GS082",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_nasuta",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,NA,NA,NA
"2106","HL12","HL12_GS083",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,"ID?",NA,NA
"2107","HL12","HL12_GS084",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Paragoniastrea","Paragoniastrea_australensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c",NA,NA,NA,NA,NA,NA,NA,NA
"2108","HL12","HL12_GS085",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_subulata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C3",NA,NA,NA,NA,NA,"ID Best guess",NA,NA
"2109","HL12","HL12_GS086",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",2023,"Sampayo","ORF",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C134",NA,NA,NA,NA,NA,NA,NA,NA
"2110","HL12","HL12_GS087",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,2012-12-01,"Wizard/spin.col.cl2024","Tonk, Sampayo","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",2023,"Sampayo","ORF",NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C134",NA,NA,NA,NA,NA,NA,NA,NA
"2111","HL12","HL12_GS088",NA,NA,NA,"Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Merulinidae","Goniastrea","Goniastrea_edwardsi",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C1c-6",NA,NA,NA,NA,NA,NA,"C1c_extra bands (6) above C1 making it slightly differenf from regular C1c",NA
"2112","HL12","HL12_GS089",NA,NA,"yes","Sampayo","unpublished",2012,2012,2012-04-17,NA,NA,"Tonk, Sampayo","hard_coral","Scleractinia","Acroporidae","Montipora","Montipora_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","seQLD","Sunshine_coast","Gneering_Shoals","Inner_Gneering","inner",-26.64829,153.18355,NA,NA,12.5,NA,"Cladocopium",NA,NA,"C17",NA,NA,NA,NA,NA,"ID?",NA,NA
